outcome,AgeGroup,Stage,candidate_joinpoints,n_joinpoints,aic,bic,selected_by_bic,dispersion
Incidence,20-49,Overall,2010;2014,2,159.43473469542954,163.4176637896455,False,1.3973878306122387
Incidence,20-49,Overall,2010;2015,2,158.55864595201547,162.54157504623143,False,1.3397531671756466
Incidence,20-49,Overall,2010;2016,2,157.79390189810613,161.7768309923221,False,1.2920517073262685
Incidence,20-49,Overall,2010;2017,2,156.3978120753829,160.38074116959885,False,1.2057180085692267
Incidence,20-49,Overall,2010;2018,2,153.77212940264553,157.7550584968615,False,1.0423623148415482
Incidence,20-49,Overall,2010;2019,2,151.3235513291902,155.30648042340616,False,1.0
Incidence,20-49,Overall,2011;2015,2,157.8291690920875,161.81209818630347,False,1.2938935724697507
Incidence,20-49,Overall,2011;2016,2,157.17795127077363,161.1608803649896,False,1.2544868892901135
Incidence,20-49,Overall,2011;2017,2,155.79756791791533,159.7804970121313,False,1.1698243826890753
Incidence,20-49,Overall,2011;2018,2,153.1019736059015,157.08490270011745,False,1.0020254478904462
Incidence,20-49,Overall,2011;2019,2,150.70579719571896,154.68872628993492,False,1.0
Incidence,20-49,Overall,2012;2016,2,156.49134516822244,160.4742742624384,False,1.2128809807006573
Incidence,20-49,Overall,2012;2017,2,155.18912698535263,159.1720560795686,False,1.133429184233497
Incidence,20-49,Overall,2012;2018,2,152.44504070891088,156.42796980312684,False,1.0
Incidence,20-49,Overall,2012;2019,2,150.14115763222537,154.12408672644133,True,1.0
Incidence,20-49,Overall,2013;2017,2,155.65202797451155,159.63495706872752,False,1.1611685496190725
Incidence,20-49,Overall,2013;2018,2,152.80767224185473,156.7906013360707,False,1.0
Incidence,20-49,Overall,2013;2019,2,150.52832038064628,154.51124947486224,False,1.0
Incidence,20-49,Overall,2014;2018,2,153.48706426953845,157.4699933637544,False,1.022139963997324
Incidence,20-49,Overall,2014;2019,2,151.1757336091236,155.15866270333956,False,1.0
Incidence,20-49,Overall,2015;2019,2,151.19743194815356,155.18036104236953,False,1.0
Incidence,20-49,Regional,None,0,136.52787574048116,138.51934028758916,False,1.7838008310481284
Incidence,20-49,Regional,2008,1,133.17815225069631,136.1653490713583,False,1.506177265900639
Incidence,20-49,Regional,2009,1,132.23214721746672,135.2193440381287,False,1.4429900691059059
Incidence,20-49,Regional,2010,1,132.3703758437672,135.35757266442917,False,1.452144345123983
Incidence,20-49,Regional,2011,1,132.1059811222025,135.0931779428645,False,1.435959646869985
Incidence,20-49,Regional,2012,1,131.66875672597544,134.65595354663742,False,1.4118040769170523
Incidence,20-49,Regional,2013,1,130.70311525247845,133.69031207314043,False,1.3539391294575145
Incidence,20-49,Regional,2014,1,129.83408404918606,132.82128086984804,False,1.3076057268638046
Incidence,20-49,Regional,2015,1,129.02841453435755,132.01561135501953,False,1.271644292502037
Incidence,20-49,Regional,2016,1,129.07008910074228,132.05728592140426,False,1.2940941992375976
Incidence,20-49,Regional,2017,1,126.99347055005761,129.98066737071957,False,1.1644431492623786
Incidence,20-49,Regional,2018,1,125.2168084678297,128.20400528849166,False,1.0541411652870356
Incidence,20-49,Regional,2019,1,124.77633377702784,127.76353059768982,True,1.0245251214384123
Incidence,20-49,Regional,2008;2012,2,133.5863752921456,137.56930438636155,False,1.4925993138289955
Incidence,20-49,Regional,2008;2013,2,132.62880470801855,136.61173380223454,False,1.4315280959091872
Incidence,20-49,Regional,2008;2014,2,131.73263199531746,135.71556108953342,False,1.3792162715278433
Incidence,20-49,Regional,2008;2015,2,130.87175731140366,134.85468640561962,False,1.33488811473795
Incidence,20-49,Regional,2008;2016,2,130.72318060294293,134.7061096971589,False,1.3395979545498946
Incidence,20-49,Regional,2008;2017,2,128.68939224839113,132.6723213426071,False,1.2084348747042886
Incidence,20-49,Regional,2008;2018,2,126.85721659689855,130.84014569111451,False,1.0891440388449676
Incidence,20-49,Regional,2008;2019,2,126.17148643134271,130.15441552555868,False,1.0402576853900007
Incidence,20-49,Regional,2009;2013,2,132.61659125451524,136.5995203487312,False,1.4308451157982844
Incidence,20-49,Regional,2009;2014,2,131.73404279445268,135.71697188866864,False,1.379431469012119
Incidence,20-49,Regional,2009;2015,2,130.87831067968955,134.8612397739055,False,1.3352433707566829
Incidence,20-49,Regional,2009;2016,2,130.70655920931463,134.6894883035306,False,1.3372932409321727
Incidence,20-49,Regional,2009;2017,2,128.69952497668223,132.6824540708982,False,1.2090005308483847
Incidence,20-49,Regional,2009;2018,2,126.87163537126025,130.85456446547622,False,1.0903565703915568
Incidence,20-49,Regional,2009;2019,2,126.15796571259946,130.14089480681542,False,1.0395830507552377
Incidence,20-49,Regional,2010;2014,2,131.83165266127475,135.8145817554907,False,1.389893065408703
Incidence,20-49,Regional,2010;2015,2,131.0256195526861,135.00854864690206,False,1.3498575687693493
Incidence,20-49,Regional,2010;2016,2,130.96676961712882,134.94969871134478,False,1.3590458015203326
Incidence,20-49,Regional,2010;2017,2,128.9296912471449,132.91262034136085,False,1.2278401365931209
Incidence,20-49,Regional,2010;2018,2,127.12108902220008,131.10401811641606,False,1.1090748526038745
Incidence,20-49,Regional,2010;2019,2,126.48237616500214,130.4653052592181,False,1.0620797636558867
Incidence,20-49,Regional,2011;2015,2,130.9891510468009,134.97208014101687,False,1.3533779374031947
Incidence,20-49,Regional,2011;2016,2,131.05250480039453,135.0354338946105,False,1.3694449456216338
Incidence,20-49,Regional,2011;2017,2,128.99126762160193,132.9741967158179,False,1.235991476744646
Incidence,20-49,Regional,2011;2018,2,127.20402713026566,131.18695622448163,False,1.1173201232514778
Incidence,20-49,Regional,2011;2019,2,126.63118749539865,130.6141165896146,False,1.073625456985543
Incidence,20-49,Regional,2012;2016,2,131.0695210806868,135.05245017490276,False,1.375811493884867
Incidence,20-49,Regional,2012;2017,2,128.9748367582361,132.95776585245207,False,1.2392880174086462
Incidence,20-49,Regional,2012;2018,2,127.21308913348123,131.1960182276972,False,1.120770468574473
Incidence,20-49,Regional,2012;2019,2,126.71549630134227,130.69842539555825,False,1.0812337936037184
Incidence,20-49,Regional,2013;2017,2,128.96084761697392,132.94377671118988,False,1.2393106166724244
Incidence,20-49,Regional,2013;2018,2,127.2035348780743,131.18646397229026,False,1.120795444563781
Incidence,20-49,Regional,2013;2019,2,126.72525130124463,130.7081803954606,False,1.082622312519431
Incidence,20-49,Regional,2014;2018,2,127.16534854089424,131.14827763511022,False,1.1189206944238157
Incidence,20-49,Regional,2014;2019,2,126.75071818760574,130.7336472818217,False,1.085660592341893
Incidence,20-49,Regional,2015;2019,2,126.77396748813692,130.75689658235288,False,1.0883638187533091
Incidence,50-64,Distant,None,0,172.40044639834645,174.39191094545444,True,2.2779734710044273
Incidence,50-64,Distant,2008,1,172.10840825764802,175.09560507831,False,2.2675641360760856
Incidence,50-64,Distant,2009,1,172.49999956159314,175.48719638225512,False,2.2889028342285362
Incidence,50-64,Distant,2010,1,171.6259551609125,174.61315198157448,False,2.2408252717507517
Incidence,50-64,Distant,2011,1,172.22075504600963,175.2079518666716,False,2.2843429476737978
Incidence,50-64,Distant,2012,1,172.2052456778436,175.19244249850559,False,2.2901058468859667
Incidence,50-64,Distant,2013,1,172.4315583192231,175.41875513988506,False,2.3064494637657127
Incidence,50-64,Distant,2014,1,172.535301948337,175.522498768999,False,2.3137321251960294
Incidence,50-64,Distant,2015,1,172.70291253817555,175.69010935883753,False,2.3223399756105283
Incidence,50-64,Distant,2016,1,173.70525946186308,176.69245628252506,False,2.3783251317866223
Incidence,50-64,Distant,2017,1,174.21082793712014,177.19802475778212,False,2.4047333362769727
Incidence,50-64,Distant,2018,1,174.3542740410594,177.34147086172138,False,2.4112378745730565
Incidence,50-64,Distant,2019,1,174.39853228148877,177.38572910215075,False,2.41161407991745
Incidence,50-64,Distant,2008;2012,2,173.90399908915026,177.88692818336622,False,2.404266304015245
Incidence,50-64,Distant,2008;2013,2,173.92983495735405,177.91276405157,False,2.4058974312772334
Incidence,50-64,Distant,2008;2014,2,173.89771806646814,177.8806471606841,False,2.4042352066881736
Incidence,50-64,Distant,2008;2015,2,173.8959531527521,177.87888224696806,False,2.4029739735044724
Incidence,50-64,Distant,2008;2016,2,174.10756570683856,178.09049480105452,False,2.4087798254523376
Incidence,50-64,Distant,2008;2017,2,173.95237647475085,177.9353055689668,False,2.3934425756182227
Incidence,50-64,Distant,2008;2018,2,173.82069549675026,177.80362459096622,False,2.383535933193658
Incidence,50-64,Distant,2008;2019,2,173.60208827991693,177.5850173741329,False,2.371206010783615
Incidence,50-64,Distant,2009;2013,2,174.27320527773213,178.2561343719481,False,2.4303261550766093
Incidence,50-64,Distant,2009;2014,2,174.26118382629062,178.24411292050658,False,2.4287545744445347
Incidence,50-64,Distant,2009;2015,2,174.27656831307252,178.25949740728848,False,2.4274873560682897
Incidence,50-64,Distant,2009;2016,2,174.49585822698936,178.47878732120532,False,2.430411128399625
Incidence,50-64,Distant,2009;2017,2,174.29835202330725,178.2812811175232,False,2.4107172924369453
Incidence,50-64,Distant,2009;2018,2,174.15329599264146,178.13622508685742,False,2.3999080296625945
Incidence,50-64,Distant,2009;2019,2,173.92139572873765,177.9043248229536,False,2.3870718920355727
Incidence,50-64,Distant,2010;2014,2,173.62477033502677,177.60769942924273,False,2.38006042195832
Incidence,50-64,Distant,2010;2015,2,173.6251222419383,177.60805133615426,False,2.381319653313707
Incidence,50-64,Distant,2010;2016,2,173.3823127041365,177.36524179835246,False,2.357057833562207
Incidence,50-64,Distant,2010;2017,2,172.92016587750385,176.9030949717198,False,2.3226324970631484
Incidence,50-64,Distant,2010;2018,2,172.76882625280518,176.75175534702115,False,2.313259283976554
Incidence,50-64,Distant,2010;2019,2,172.52686704581072,176.50979614002668,False,2.302905916408148
Incidence,50-64,Distant,2011;2015,2,174.20593367097467,178.18886276519063,False,2.4279142477662856
Incidence,50-64,Distant,2011;2016,2,173.97666700425725,177.9595960984732,False,2.4042867136617483
Incidence,50-64,Distant,2011;2017,2,173.45841133186724,177.4413404260832,False,2.366197193514641
Incidence,50-64,Distant,2011;2018,2,173.3047473035286,177.28767639774455,False,2.3568596058505857
Incidence,50-64,Distant,2011;2019,2,173.06012522823409,177.04305432245005,False,2.346860175593093
Incidence,50-64,Distant,2012;2016,2,173.64515524403345,177.6280843382494,False,2.390133857871962
Incidence,50-64,Distant,2012;2017,2,172.94860161851784,176.9315307127338,False,2.3417874121112305
Incidence,50-64,Distant,2012;2018,2,172.8543322890049,176.83726138322086,False,2.3371059029547103
Incidence,50-64,Distant,2012;2019,2,172.64855461722544,176.6314837114414,False,2.33139778267002
Incidence,50-64,Distant,2013;2017,2,172.65999205302325,176.6429211472392,False,2.3269689042119968
Incidence,50-64,Distant,2013;2018,2,172.67411490138244,176.6570439955984,False,2.3302281034622587
Incidence,50-64,Distant,2013;2019,2,172.5328826785991,176.51581177281506,False,2.3302818329800825
Incidence,50-64,Distant,2014;2018,2,171.9715593263012,175.95448842051715,False,2.2887326702163113
Incidence,50-64,Distant,2014;2019,2,172.0231485595985,176.00607765381446,False,2.303632714283156
Incidence,50-64,Distant,2015;2019,2,171.33408357343387,175.31701266764983,False,2.2645379656242484
Incidence,50-64,Localized,None,0,144.89035361710773,146.88181816421573,False,1.736112127337423
Incidence,50-64,Localized,2008,1,146.2719348928007,149.25913171346266,False,1.810807227965872
Incidence,50-64,Localized,2009,1,146.45641921984208,149.44361604050405,False,1.8203524337979264
Incidence,50-64,Localized,2010,1,146.87297656174132,149.8601733824033,False,1.839645436074451
Incidence,50-64,Localized,2011,1,146.78844669586056,149.77564351652254,False,1.824822669948547
Incidence,50-64,Localized,2012,1,146.41399831563126,149.40119513629324,False,1.7923631632830932
Incidence,50-64,Localized,2013,1,145.82061320351,148.80781002417197,False,1.7478767070554353
Incidence,50-64,Localized,2014,1,144.7522337645579,147.73943058521988,False,1.6740722362932703
Incidence,50-64,Localized,2015,1,143.78154904737139,146.76874586803336,False,1.6112230770560136
Incidence,50-64,Localized,2016,1,142.15771818144304,145.14491500210502,False,1.5106400185521167
Incidence,50-64,Localized,2017,1,139.8464359357863,142.83363275644828,False,1.3738803874301269
Incidence,50-64,Localized,2018,1,137.97903046367048,140.96622728433246,False,1.2692903144239225
Incidence,50-64,Localized,2019,1,137.74003075138262,140.7272275720446,False,1.2662640806151064
Incidence,50-64,Localized,2008;2012,2,143.4274427766845,147.41037187090046,False,1.5679322345021298
Incidence,50-64,Localized,2008;2013,2,142.46806482650862,146.45099392072458,False,1.5068091177138543
Incidence,50-64,Localized,2008;2014,2,140.7600024362678,144.74293153048376,False,1.3941998233781379
Incidence,50-64,Localized,2008;2015,2,139.8613673907065,143.84429648492247,False,1.3415440878512959
Incidence,50-64,Localized,2008;2016,2,137.98715848953523,141.9700875837512,False,1.2244886086629336
Incidence,50-64,Localized,2008;2017,2,135.39695139671463,139.3798804909306,False,1.0643544166169772
Incidence,50-64,Localized,2008;2018,2,133.88696448913606,137.86989358335205,False,1.0
Incidence,50-64,Localized,2008;2019,2,134.75120975260143,138.7341388468174,False,1.0545497215786934
Incidence,50-64,Localized,2009;2013,2,140.78879918585034,144.7717282800663,False,1.4018938232120504
Incidence,50-64,Localized,2009;2014,2,139.16918865534223,143.1521177495582,False,1.2950901984657197
Incidence,50-64,Localized,2009;2015,2,138.5600665360509,142.54299563026686,False,1.2624506618234372
Incidence,50-64,Localized,2009;2016,2,136.78228897020665,140.7652180644226,False,1.151313644984826
Incidence,50-64,Localized,2009;2017,2,134.24495899033008,138.22788808454607,False,1.0
Incidence,50-64,Localized,2009;2018,2,132.94507022004194,136.92799931425793,True,1.0
Incidence,50-64,Localized,2009;2019,2,134.16905652025565,138.1519856144716,False,1.0215421912647373
Incidence,50-64,Localized,2010;2014,2,140.63450750691425,144.6174366011302,False,1.3882260193400817
Incidence,50-64,Localized,2010;2015,2,140.03760260880568,144.02053170302165,False,1.3575566619233537
Incidence,50-64,Localized,2010;2016,2,138.21132517167558,142.19425426589154,False,1.2432828977263717
Incidence,50-64,Localized,2010;2017,2,135.6301375399753,139.61306663419128,False,1.0826461319295326
Incidence,50-64,Localized,2010;2018,2,134.34512941104526,138.32805850526123,False,1.012881186205638
Incidence,50-64,Localized,2010;2019,2,135.58687469059552,139.56980378481148,False,1.1138822641121198
Incidence,50-64,Localized,2011;2015,2,141.03181983666258,145.01474893087854,False,1.4241862654935522
Incidence,50-64,Localized,2011;2016,2,139.140086956812,143.12301605102797,False,1.3053951550936138
Incidence,50-64,Localized,2011;2017,2,136.50350310700128,140.48643220121724,False,1.1409344202293772
Incidence,50-64,Localized,2011;2018,2,135.24987837679447,139.23280747101046,False,1.0733561565566465
Incidence,50-64,Localized,2011;2019,2,136.53408039968485,140.51700949390082,False,1.1762502095651088
Incidence,50-64,Localized,2012;2016,2,139.4933865596459,143.47631565386186,False,1.332135477531873
Incidence,50-64,Localized,2012;2017,2,136.80860371045935,140.7915328046753,False,1.16392165616828
Incidence,50-64,Localized,2012;2018,2,135.65116661746626,139.63409571168222,False,1.1024095169612296
Incidence,50-64,Localized,2012;2019,2,137.0641640809157,141.04709317513166,False,1.2122076405684303
Incidence,50-64,Localized,2013;2017,2,136.81956993089017,140.80249902510613,False,1.166957064671937
Incidence,50-64,Localized,2013;2018,2,135.82884413103704,139.81177322525303,False,1.1161397115769363
Incidence,50-64,Localized,2013;2019,2,137.43811584934636,141.42104494356232,False,1.236933274724132
Incidence,50-64,Localized,2014;2018,2,136.48920217728005,140.472131271496,False,1.1545322817028334
Incidence,50-64,Localized,2014;2019,2,138.11469754920216,142.09762664341812,False,1.2747842359586634
Incidence,50-64,Localized,2015;2019,2,138.24002064365698,142.22294973787294,False,1.2854550433806513
Incidence,50-64,Overall,None,0,204.45965648810102,206.451121035209,False,3.2846519684608118
Incidence,50-64,Overall,2008,1,206.029377136192,209.016573956854,False,3.4689435633862455
Incidence,50-64,Overall,2009,1,206.43704733263246,209.42424415329444,False,3.4808682596721305
Incidence,50-64,Overall,2010,1,206.41795278437894,209.40514960504092,False,3.4690663962629795
Incidence,50-64,Overall,2011,1,206.0495446204609,209.03674144112287,False,3.432494042738323
Incidence,50-64,Overall,2012,1,205.3844963784327,208.37169319909466,False,3.378920441893146
Incidence,50-64,Overall,2013,1,204.3359121126473,207.32310893330927,False,3.3018250840462087
Incidence,50-64,Overall,2014,1,203.3756597823624,206.36285660302437,False,3.2351535813632513
Incidence,50-64,Overall,2015,1,202.25516647147742,205.2423632921394,False,3.161870430226621
Incidence,50-64,Overall,2016,1,199.56801965405714,202.55521647471912,False,2.9869790978355524
Incidence,50-64,Overall,2017,1,196.02821236639772,199.0154091870597,False,2.766447253118919
Incidence,50-64,Overall,2018,1,193.78208878599764,196.76928560665962,False,2.633243940647887
Incidence,50-64,Overall,2019,1,191.26479620669318,194.25199302735516,False,2.502892594141253
Incidence,50-64,Overall,2008;2012,2,201.1862273246977,205.16915641891367,False,3.2010152839474335
Incidence,50-64,Overall,2008;2013,2,199.606106527394,203.58903562160995,False,3.092268864212265
Incidence,50-64,Overall,2008;2014,2,198.88364163911626,202.86657073333222,False,3.044553180168596
Incidence,50-64,Overall,2008;2015,2,198.02230966528998,202.00523875950594,False,2.9916676592142846
Incidence,50-64,Overall,2008;2016,2,194.62927872285502,198.61220781707098,False,2.765579690807951
Incidence,50-64,Overall,2008;2017,2,190.59924220618586,194.58217130040182,False,2.5052265754767284
Incidence,50-64,Overall,2008;2018,2,188.9872946170043,192.97022371122026,False,2.4097229617529417
Incidence,50-64,Overall,2008;2019,2,187.18393339788418,191.16686249210014,True,2.325609369537163
Incidence,50-64,Overall,2009;2013,2,200.66717300727157,204.65010210148753,False,3.1563308391542044
Incidence,50-64,Overall,2009;2014,2,199.99836271949607,203.98129181371203,False,3.112870675689126
Incidence,50-64,Overall,2009;2015,2,199.16693273267106,203.14986182688702,False,3.0623759886446864
Incidence,50-64,Overall,2009;2016,2,195.68822760023386,199.67115669444982,False,2.830694171612067
Incidence,50-64,Overall,2009;2017,2,191.60537711717757,195.58830621139353,False,2.5670885703655966
Incidence,50-64,Overall,2009;2018,2,190.05925749707433,194.0421865912903,False,2.476137516991124
Incidence,50-64,Overall,2009;2019,2,188.30456759490608,192.28749668912204,False,2.3953225839137926
Incidence,50-64,Overall,2010;2014,2,200.07064863147127,204.05357772568723,False,3.1188697788161464
Incidence,50-64,Overall,2010;2015,2,199.38334881089065,203.3662779051066,False,3.077817224225956
Incidence,50-64,Overall,2010;2016,2,195.79465944448634,199.7775885387023,False,2.8388365868534953
